run_id,name,url,seed,epochs,stride,dropout,padding,activation,batch_size,kernel_size,channel_mult,max_channels,base_channels,learning_rate,n_conv_layers,apply_dropout_at,_step,train_accuracy,train_loss,test_accuracy,_runtime,epoch,test_loss,_timestamp
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,11,57.436,1.1888603557406179,57.49,87.1410098,12,1.1740490854540957,1757371817.5752034
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,12,58.26,1.1654268227269888,58.57,94.4480123,13,1.1686636435834667,1757371824.8818195
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,13,59.186,1.143676826716079,59.62,101.5178134,14,1.136178338074986,1757371831.9521084
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,14,59.984,1.121985871621105,60.87,108.5739473,15,1.1180253632460968,1757371839.0087996
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,15,60.428,1.1062434347694183,60.59,115.6029961,16,1.1115779816349851,1757371846.03722
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,16,61.116,1.086902130442812,61.87,122.7917204,17,1.0863011652910257,1757371853.2270885
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,17,61.938,1.0647114102187973,61.7,130.1587656,18,1.0866157744504228,1757371860.5930605
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,18,62.714,1.049998639337242,62.48,137.0541809,19,1.069051639188694,1757371867.4883611
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,19,63.294,1.0294748628535844,63.42,144.1520054,20,1.0527710212936885,1757371874.5859027
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,20,63.72,1.0174657039325257,62.45,151.5418195,21,1.0566465115245385,1757371881.9761484
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,21,64.292,1.0004429077858206,63.27,158.7707116,22,1.0435193414929547,1757371889.2045448
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,22,64.776,0.9909008491374648,63.09,166.0695661,23,1.0346195305450052,1757371896.5035968
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,23,65.5,0.9720723459787686,64.49,173.5544694,24,1.0094045181817646,1757371903.9888215
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,24,65.786,0.9622409261401047,64.4,180.4492833,25,1.0021903567676302,1757371910.8844182
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,25,66.432,0.9441242708879358,65.13,186.9550928,26,0.997325179697592,1757371917.3892155
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,26,66.716,0.9348618130549751,65.31,193.563005,27,0.9860079077225697,1757371923.9975722
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,27,67.01,0.924640628992749,65.63,200.722332,28,0.9784519212155403,1757371931.1564941
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,28,67.626,0.9109691018643586,66.31,207.8077084,29,0.9702332223517985,1757371938.2417505
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,29,68.154,0.8938715256693418,66.04,214.9228991,30,0.9674605100969725,1757371945.3564317
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,0,35.398,1.7625401306640156,47.8,14.0132227,1,1.4395846988581404,1757371832.340473
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,1,47.828,1.4313588377155002,53.21,26.2667398,2,1.2869521107854722,1757371844.594115
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,2,53.062,1.3054782088150454,56.86,38.4575174,3,1.2006445036658757,1757371856.7847455
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,3,56.786,1.2067451217900151,60.25,50.7606866,4,1.1159963705871678,1757371869.0881774
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,4,59.87,1.1260578893029782,63.13,63.0364212,5,1.0386445197878005,1757371881.3637848
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,5,62.074,1.062213448764723,64.61,75.2760175,6,0.9925897785379917,1757371893.603515
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,6,64.078,1.0040792880765617,66.24,87.4981358,7,0.9586825182166281,1757371905.8256607
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,7,65.994,0.9550642159283923,65.92,99.8018979,8,0.9505127864547923,1757371918.1292987
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,8,67.632,0.9124831130437534,67.78,112.0794783,9,0.9114217803448061,1757371930.4069371
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,9,69.196,0.8704720198955682,69.06,124.349248,10,0.8814216361770147,1757371942.6765933
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,10,70.716,0.824895836355741,69.66,136.677133,11,0.8641107376617722,1757371955.005507
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,11,71.91,0.7924390401681671,69.76,148.976131,12,0.8633708893498288,1757371967.303456
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,12,72.916,0.7610471910223022,70.48,161.2916801,13,0.8343746594235867,1757371979.6190996
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,13,74.184,0.7272368905032077,71.56,173.5650858,14,0.8137456156030486,1757371991.8934476
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,14,75.028,0.7040597784244801,71.7,185.8507183,15,0.8086211779449559,1757372004.1785915
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,15,76.238,0.6692066562297704,72.3,198.1367897,16,0.793908901606934,1757372016.4643333
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,16,76.826,0.6516804385673055,71.85,210.3816436,17,0.8023037299325194,1757372028.7093673
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,17,77.928,0.6237253311954801,72.98,222.5951449,18,0.7857317901864836,1757372040.9224532
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,18,78.462,0.6076959420348067,73.03,234.7902766,19,0.7931290404706062,1757372053.1176715
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,19,79.098,0.590172890125943,72.67,246.9988303,20,0.7915444977675812,1757372065.3262377
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,20,79.786,0.5643920707885567,72.5,259.2217625,21,0.7964656639702713,1757372077.5491471
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,21,80.158,0.5512812383796858,73.38,271.5589326,22,0.7836891578722603,1757372089.8863776
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,22,80.968,0.5358681380748749,72.8,283.8943695,23,0.7893857178808767,1757372102.2221167
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,23,81.464,0.5174578998399817,73.36,296.2196137,24,0.7874905285955984,1757372114.5471046
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,24,81.856,0.505147689748603,73.15,308.5406103,25,0.7985476625116565,1757372126.8681371
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,25,82.352,0.4925741512147362,73.42,320.8810547,26,0.8154604955564572,1757372139.2085068
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,26,83.074,0.4729676307619685,73.92,333.1531038,27,0.7867185545118549,1757372151.4807055
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,27,83.466,0.4614761201926814,73.16,345.5042507,28,0.8097154837620409,1757372163.831828
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,28,83.294,0.4607300897083624,73.43,357.8722794,29,0.8063892691950255,1757372176.2000813
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,29,83.996,0.44528034596187077,73.74,370.206344,30,0.8079667393165298,1757372188.5338073
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,0,29.184,1.9247472972211326,34.86,8.463938,1,1.7585092285011388,1757371827.5943785
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,1,37.804,1.695919169184497,40.07,15.6244421,2,1.6390781975999664,1757371834.7549727
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,2,41.29,1.6164864801689791,42.95,22.7095793,3,1.5726847784428657,1757371841.8399956
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,3,43.884,1.556584993896582,44.27,29.5733525,4,1.5257625519474851,1757371848.7039196
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,4,45.7,1.508760433062873,46.05,36.6408376,5,1.4939772207525712,1757371855.7719724
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,5,47.446,1.4680654023919264,46.74,43.683141,6,1.4596166173114051,1757371862.813629
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,6,48.644,1.4327622850227844,47.46,50.2648369,7,1.4211822959441174,1757371869.39544
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,7,49.82,1.3983191459075264,50.63,57.3537126,8,1.3859737145749829,1757371876.4840732
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,8,50.668,1.3747438747254783,51.57,64.4807335,9,1.3620928616463384,1757371883.6112754
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,9,51.824,1.3513853772521933,51.75,71.7635179,10,1.3509805836255038,1757371890.8941495
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,10,52.582,1.3289806815364478,51.78,78.7857388,11,1.3541481404364863,1757371897.9166176
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,11,53.534,1.3126942785194768,52.66,86.0384194,12,1.3137461399730248,1757371905.1688123
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,12,53.824,1.2948989645599405,53.66,92.7360233,13,1.3030693561215945,1757371911.8663652
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,13,54.612,1.279870215889133,53.82,98.9737255,14,1.2937293973150132,1757371918.1045406
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,14,54.878,1.2677978938802734,54.56,105.4806272,15,1.2794249087949343,1757371924.6112375
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,15,55.358,1.251948284980891,55.39,112.2547028,16,1.2642809575117087,1757371931.3855703
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,16,55.944,1.2418415378731535,54.7,119.0633277,17,1.2640121224560315,1757371938.1937752
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,17,56.746,1.2283352069232776,55.95,126.0750348,18,1.2336045096192179,1757371945.2058632
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,18,57.114,1.2182416152161406,55.33,132.6127587,19,1.2425780854647672,1757371951.7435367
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,19,57.504,1.2035985154568996,56.77,139.5182228,20,1.2183077999308138,1757371958.6485813
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,20,57.822,1.1967024935785766,55.67,146.6106568,21,1.2443054084536396,1757371965.7408109
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,21,58.326,1.1861348464665815,56.41,153.7205525,22,1.2355454730082163,1757371972.8510032
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,22,58.332,1.181068074062962,56.72,160.7027556,23,1.2114094012900243,1757371979.8332596
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,23,58.872,1.168873506586265,57.58,167.7208773,24,1.207537759708453,1757371986.8522594
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,24,58.938,1.1675316619751093,57.21,174.8488284,25,1.192273891424831,1757371993.97953
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,25,59.314,1.1526846847570766,58.19,181.8293638,26,1.1849763642383526,1757372000.9598432
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,26,59.734,1.1467390022314419,58.33,188.8097709,27,1.1780796564078029,1757372007.9402184
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,27,59.922,1.1381877360441495,58.85,196.0485978,28,1.1646208966834635,1757372015.1791968
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,28,60.388,1.13049033154612,58.07,203.5536912,29,1.1763811881029154,1757372022.6839988
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,29,60.56,1.1188437972227325,58.83,211.0777159,30,1.1526223949239225,1757372030.2083218
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,0,34.426,1.7769853684603405,41.63,8.7543643,1,1.5768947842754895,1757371879.374378
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,1,44.708,1.5155484408063962,48.9,15.8570505,2,1.4077589255345018,1757371886.4775481
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,2,48.92,1.401899654846972,52.0,23.0154342,3,1.337450389620624,1757371893.6356544
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,3,52.24,1.323065813545071,52.39,30.1828709,4,1.329151040391077,1757371900.8031669
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,4,54.952,1.260142357453056,56.73,37.3029237,5,1.208890217768995,1757371907.923101
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,5,56.436,1.2147775281725637,57.54,43.9862647,6,1.1853817716429504,1757371914.6069708
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,6,58.322,1.170815866621559,58.06,50.548494,7,1.166161493410038,1757371921.1686935
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,7,59.916,1.1226969801861306,60.01,57.394624,8,1.1327184016191507,1757371928.0148942
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,8,61.042,1.0922039826507763,61.07,64.5231572,9,1.0954091322572925,1757371935.1434205
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,9,62.388,1.0545738632111903,62.81,71.6329402,10,1.0691017410423183,1757371942.254495
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,10,63.776,1.018247633029128,62.46,78.6226187,11,1.0563506944270074,1757371949.2427578
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,11,64.534,0.9948804125456554,63.65,85.430485,12,1.0341301990460745,1757371956.0516396
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,12,65.604,0.9647746616617188,64.52,92.6532987,13,1.015552974199947,1757371963.2735386
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,13,66.666,0.9379565881951081,65.42,99.6631977,14,0.98696850523164,1757371970.2835293
