run_id,name,url,seed,epochs,stride,dropout,padding,activation,batch_size,kernel_size,channel_mult,max_channels,base_channels,learning_rate,n_conv_layers,apply_dropout_at,_step,train_accuracy,train_loss,test_accuracy,_runtime,epoch,test_loss,_timestamp,runtime_min
e1pa8lf1,different-sweep-59,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e1pa8lf1,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.001,3,2,29,85.64,0.39375029483338453,69.19,300.1989607,30,1.0335648078827342,1757372763.5518656,5.003316011666667
1erkam6k,astral-sweep-60,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/1erkam6k,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.001,5,2,29,86.0,0.4017798865542692,72.29,316.4766492,30,0.9086262788742211,1757372820.5020823,5.27461082
4r22zbx5,eager-sweep-61,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/4r22zbx5,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.0005,2,2,29,62.362,1.0735077033262423,60.51,291.0808099,30,1.1129730852546207,1757372848.4409869,4.851346831666667
a6uolvge,neat-sweep-62,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/a6uolvge,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.0005,3,2,29,81.08,0.5366625783541014,70.65,415.5969789,30,0.8777406731988214,1757373061.0745015,6.926616315
igtrktke,classic-sweep-63,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/igtrktke,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.0005,5,2,29,92.262,0.22037410874710517,72.75,311.2568754,30,1.0617044013776598,1757373018.0192316,5.18761459
m79d2ify,desert-sweep-64,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/m79d2ify,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.001,2,2,29,67.78,0.9248274315501113,64.29,288.6202236,30,1.0212837746188899,1757373005.4531257,4.810337059999999
ufmposv4,ethereal-sweep-65,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/ufmposv4,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.001,3,2,29,88.278,0.32428954520722486,68.05,296.6270593,30,1.1743946033678236,1757373068.9456635,4.943784321666667
9695yg4m,curious-sweep-66,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/9695yg4m,42,30,2,0.2,1,ReLU,64,3,3,128,64,0.001,5,2,29,90.056,0.28330502797232565,70.91,310.2130743,30,1.1011666036715173,1757373138.8160508,5.170217905
f2zxjsvc,true-sweep-67,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/f2zxjsvc,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.0005,2,2,29,62.362,1.0735077033262423,60.51,285.8272541,30,1.1129730852546207,1757373142.2191005,4.763787568333333
cjw50j7n,lyric-sweep-68,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/cjw50j7n,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.0005,3,2,29,79.518,0.5776732299105286,70.1,294.2411711,30,0.8785826320860796,1757373310.162001,4.904019518333333
6v5fkx27,likely-sweep-69,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/6v5fkx27,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.0005,5,2,29,88.12,0.33425774107046446,73.1,309.7763316,30,0.9130441650843165,1757373335.6304421,5.16293886
ieyvs7m9,trim-sweep-70,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/ieyvs7m9,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.001,2,2,29,67.78,0.9248274315501113,64.29,403.0558668,30,1.0212837746188899,1757373473.4600434,6.71759778
fvyifk3b,sandy-sweep-71,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/fvyifk3b,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.001,3,2,29,85.658,0.3908462918094357,69.22,295.1650626,30,1.0342315044372705,1757373376.7431989,4.91941771
t1r3jyty,deft-sweep-72,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/t1r3jyty,42,30,2,0.3,1,ReLU,64,3,3,128,64,0.001,5,2,29,85.79,0.40607358054126924,71.73,305.4746427,30,0.9322195603589344,1757373452.8915956,5.091244045
